"SITE","LINE","traits","Cd111","SITE2"
"PKLE","279","Cd111","0.007225015","PKLE"
"PKLE","281","Cd111","0.001526267","PKLE"
"PKLE","282","Cd111","*","PKLE"
"PKLE","283","Cd111","*","PKLE"
"PKLE","284","Cd111","0.001590145","PKLE"
"PKLE","285","Cd111","*","PKLE"
"PKLE","286","Cd111","0.002088988","PKLE"
"PKLE","287","Cd111","0.002703143","PKLE"
"PKLE","288","Cd111","*","PKLE"
"PKLE","289","Cd111","0.00168929","PKLE"
"PKLE","290","Cd111","*","PKLE"
"PKLE","292","Cd111","0.004328971","PKLE"
"PKLE","293","Cd111","0.00220939","PKLE"
"PKLE","294","Cd111","0.002388592","PKLE"
"PKLE","296","Cd111","0.001762934","PKLE"
"PKLE","297","Cd111","0.002812902","PKLE"
"PKLE","298","Cd111","*","PKLE"
"PKLE","299","Cd111","0.002160914","PKLE"
"PKLE","300","Cd111","0.004252947","PKLE"
"PKLE","301","Cd111","0.002775003","PKLE"
"PKLE","302","Cd111","0.001634661","PKLE"
"PKLE","303","Cd111","0.002735624","PKLE"
"PKLE","304","Cd111","0.001754745","PKLE"
"PKLE","305","Cd111","0.002491216","PKLE"
"PKLE","306","Cd111","0.003489367","PKLE"
"PKLE","307","Cd111","0.002070399","PKLE"
"PKLE","308","Cd111","0.004483355","PKLE"
"PKLE","310","Cd111","0.004936081","PKLE"
"PKLE","311","Cd111","0.003047055","PKLE"
"PKLE","312","Cd111","0.001442739","PKLE"
"PKLE","313","Cd111","0.001808115","PKLE"
"PKLE","314","Cd111","0.002266461","PKLE"
"PKLE","315","Cd111","0.003139652","PKLE"
"PKLE","317","Cd111","0.005710427","PKLE"
"PKLE","318","Cd111","0.002199907","PKLE"
"PKLE","320","Cd111","0.00251958","PKLE"
"PKLE","322","Cd111","0.000495163","PKLE"
"PKLE","323","Cd111","0.00099623","PKLE"
"PKLE","324","Cd111","0.001350569","PKLE"
"PKLE","325","Cd111","0.002378279","PKLE"
"PKLE","326","Cd111","*","PKLE"
"PKLE","328","Cd111","0.004349059","PKLE"
"PKLE","330","Cd111","0.002661285","PKLE"
"PKLE","332","Cd111","0.001609779","PKLE"
"PKLE","333","Cd111","0.003136553","PKLE"
"PKLE","334","Cd111","0.002550961","PKLE"
"PKLE","335","Cd111","0.003544925","PKLE"
"PKLE","336","Cd111","0.003048916","PKLE"
"PKLE","337","Cd111","*","PKLE"
"PKLE","338","Cd111","0.002012937","PKLE"
"PKLE","339","Cd111","0.004623743","PKLE"
"PKLE","340","Cd111","0.003088688","PKLE"
"PKLE","341","Cd111","0.001859993","PKLE"
"PKLE","342","Cd111","0.002839745","PKLE"
"PKLE","343","Cd111","0.00180673","PKLE"
"PKLE","345","Cd111","0.000998105","PKLE"
"PKLE","346","Cd111","0.001982411","PKLE"
"PKLE","347","Cd111","0.004067358","PKLE"
"PKLE","349","Cd111","0.001629601","PKLE"
"PKLE","350","Cd111","0.000460342","PKLE"
"PKLE","352","Cd111","0.001345872","PKLE"
"PKLE","353","Cd111","0.001892839","PKLE"
"PKLE","354","Cd111","0.004860497","PKLE"
"PKLE","355","Cd111","*","PKLE"
"PKLE","356","Cd111","0.008251279","PKLE"
"PKLE","358","Cd111","0.001270161","PKLE"
"PKLE","359","Cd111","0.003015301","PKLE"
"PKLE","360","Cd111","0.001484274","PKLE"
"PKLE","361","Cd111","0.002758624","PKLE"
"PKLE","363","Cd111","0.002332743","PKLE"
"PKLE","364","Cd111","0.002071746","PKLE"
"PKLE","365","Cd111","0.003425647","PKLE"
"PKLE","366","Cd111","0.002713151","PKLE"
"PKLE","367","Cd111","0.001813844","PKLE"
"PKLE","368","Cd111","0.002457888","PKLE"
"PKLE","369","Cd111","0.001362644","PKLE"
"PKLE","370","Cd111","0.002332166","PKLE"
"PKLE","371","Cd111","0.005661582","PKLE"
"PKLE","372","Cd111","0.001753221","PKLE"
"PKLE","373","Cd111","0.002420508","PKLE"
"PKLE","374","Cd111","0.001893417","PKLE"
"PKLE","375","Cd111","0.00143894","PKLE"
"PKLE","377","Cd111","*","PKLE"
"PKLE","378","Cd111","0.004047929","PKLE"
"PKLE","379","Cd111","0.001369497","PKLE"
"PKLE","380","Cd111","0.001308598","PKLE"
"PKLE","381","Cd111","0.007344832","PKLE"
"PKLE","382","Cd111","0.005211248","PKLE"
"PKLE","383","Cd111","0.003954881","PKLE"
"PKLE","384","Cd111","0.001834245","PKLE"
"PKLE","386","Cd111","0.00169856","PKLE"
"PKLE","388","Cd111","0.002224618","PKLE"
"PKLE","389","Cd111","0.002164751","PKLE"
"PKLE","390","Cd111","0.003918647","PKLE"
"PKLE","391","Cd111","0.002324982","PKLE"
"PKLE","392","Cd111","0.003056798","PKLE"
"PKLE","393","Cd111","0.001658159","PKLE"
"PKLE","394","Cd111","*","PKLE"
"PKLE","395","Cd111","0.000996994","PKLE"
"PKLE","396","Cd111","0.003632986","PKLE"
"PKLE","397","Cd111","0.001377423","PKLE"
"PKLE","398","Cd111","*","PKLE"
"PKLE","399","Cd111","0.001677189","PKLE"
"PKLE","400","Cd111","0.003053719","PKLE"
"PKLE","402","Cd111","0.003697829","PKLE"
"PKLE","404","Cd111","0.002706472","PKLE"
"PKLE","405","Cd111","0.002278009","PKLE"
"PKLE","406","Cd111","0.001419943","PKLE"
"PKLE","407","Cd111","0.00091315","PKLE"
"PKLE","408","Cd111","0.002505887","PKLE"
"PKLE","409","Cd111","0.004609544","PKLE"
"PKLE","410","Cd111","0.00295393","PKLE"
"PKLE","411","Cd111","0.002116863","PKLE"
"PKLE","412","Cd111","0.001009192","PKLE"
"PKLE","413","Cd111","0.002337501","PKLE"
"PKLE","414","Cd111","0.002558918","PKLE"
"PKLE","415","Cd111","0.006269053","PKLE"
"PKLE","416","Cd111","0.001891482","PKLE"
"PKLE","417","Cd111","0.00200144","PKLE"
"PKLE","418","Cd111","*","PKLE"
"PKLE","419","Cd111","*","PKLE"
"PKLE","420","Cd111","0.002162858","PKLE"
"PKLE","421","Cd111","*","PKLE"
"PKLE","422","Cd111","0.002726329","PKLE"
"PKLE","423","Cd111","0.002744102","PKLE"
"PKLE","424","Cd111","0.002292805","PKLE"
"PKLE","425","Cd111","0.00161879","PKLE"
"PKLE","426","Cd111","0.000955759","PKLE"
"PKLE","427","Cd111","*","PKLE"
"PKLE","428","Cd111","0.001166503","PKLE"
"PKLE","429","Cd111","0.001073866","PKLE"
"PKLE","431","Cd111","0.002319928","PKLE"
"PKLE","432","Cd111","0.003805862","PKLE"
"PKLE","433","Cd111","0.002399489","PKLE"
"PKLE","435","Cd111","0.001790456","PKLE"
"PKLE","436","Cd111","0.001691309","PKLE"
"PKLE","437","Cd111","0.003255518","PKLE"
"PKLE","438","Cd111","0.001283712","PKLE"
"PKLE","439","Cd111","0.003315711","PKLE"
"PKLE","440","Cd111","0.001309035","PKLE"
"PKLE","442","Cd111","0.001411551","PKLE"
"PKLE","443","Cd111","0.00240343","PKLE"
"PKLE","444","Cd111","0.003007507","PKLE"
"PKLE","445","Cd111","0.00639014","PKLE"
"PKLE","446","Cd111","0.006199651","PKLE"
"PKLE","447","Cd111","0.002316816","PKLE"
"PKLE","448","Cd111","0.000812408","PKLE"
"PKLE","449","Cd111","0.002852785","PKLE"
"PKLE","450","Cd111","0.00222745","PKLE"
"PKLE","451","Cd111","0.001951874","PKLE"
"PKLE","452","Cd111","0.003829428","PKLE"
"PKLE","453","Cd111","0.004373416","PKLE"
"PKLE","454","Cd111","*","PKLE"
"PKLE","455","Cd111","0.002341653","PKLE"
"PKLE","456","Cd111","0.001602083","PKLE"
"PKLE","458","Cd111","0.003711184","PKLE"
"PKLE","459","Cd111","0.003782721","PKLE"
"PKLE","460","Cd111","0.00379456","PKLE"
"PKLE","461","Cd111","0.001840897","PKLE"
"PKLE","462","Cd111","0.004004874","PKLE"
"PKLE","463","Cd111","0.0036186235","PKLE"
"PKLE","464","Cd111","0.00179434","PKLE"
"PKLE","465","Cd111","0.004885668","PKLE"
"PKLE","466","Cd111","0.000772256","PKLE"
"PKLE","467","Cd111","0.002378504","PKLE"
"PKLE","468","Cd111","0.000322654","PKLE"
"PKLE","469","Cd111","0.001382042","PKLE"
"PKLE","470","Cd111","0.013853448","PKLE"
"PKLE","471","Cd111","0.001378646","PKLE"
"PKLE","472","Cd111","0.002500839","PKLE"
"PKLE","473","Cd111","0.00089641","PKLE"
"PKLE","474","Cd111","0.001954866","PKLE"
"PKLE","475","Cd111","0.001780551","PKLE"
"PKLE","476","Cd111","0.003416606","PKLE"
"PKLE","477","Cd111","0.003044863","PKLE"
"PKLE","479","Cd111","0.001925369","PKLE"
"PKLE","480","Cd111","0.004489445","PKLE"
"PKLE","482","Cd111","0.002481701","PKLE"
"PKLE","483","Cd111","0.002057393","PKLE"
"PKLE","484","Cd111","0.00259256","PKLE"
"PKLE","485","Cd111","0.001965419","PKLE"
"PKLE","486","Cd111","0.002302037","PKLE"
"PKLE","487","Cd111","0.006505805","PKLE"
"PKLE","488","Cd111","0.001334422","PKLE"
"PKLE","489","Cd111","0.002600172","PKLE"
"PKLE","491","Cd111","0.003210505","PKLE"
"PKLE","492","Cd111","0.002460945","PKLE"
"PKLE","493","Cd111","0.005966242","PKLE"
"PKLE","494","Cd111","0.002700321","PKLE"
"PKLE","495","Cd111","0.002075943","PKLE"
"PKLE","496","Cd111","0.008261389","PKLE"
"PKLE","497","Cd111","0.001670382","PKLE"
"PKLE","498","Cd111","0.000580298","PKLE"
"PKLE","499","Cd111","0.001188843","PKLE"
"PKLE","500","Cd111","0.002900033","PKLE"
"PKLE","501","Cd111","0.00590778","PKLE"
"PKLE","502","Cd111","0.003230217","PKLE"
"PKLE","503","Cd111","0.004368898","PKLE"
"PKLE","504","Cd111","0.001870939","PKLE"
"PKLE","505","Cd111","0.002214191","PKLE"
"PKLE","506","Cd111","0.002710215","PKLE"
"PKLE","507","Cd111","0.002269419","PKLE"
"PKLE","508","Cd111","0.002463164","PKLE"
"PKLE","511","Cd111","0.002616102","PKLE"
"PKLE","512","Cd111","0.00095087","PKLE"
"PKLE","513","Cd111","0.006114863","PKLE"
"PKLE","514","Cd111","0.002391822","PKLE"
"PKLE","515","Cd111","0.000975611","PKLE"
"PKLE","516","Cd111","0.000890753","PKLE"
"PKLE","518","Cd111","0.00196838","PKLE"
"PKLE","519","Cd111","*","PKLE"
"PKLE","520","Cd111","0.005418131","PKLE"
"PKLE","521","Cd111","0.006723654","PKLE"
"PKLE","522","Cd111","0.00175785","PKLE"
"PKLE","523","Cd111","0.002160696","PKLE"
"PKLE","524","Cd111","0.002393514","PKLE"
"PKLE","525","Cd111","0.000890419","PKLE"
"PKLE","526","Cd111","0.001109127","PKLE"
"PKLE","527","Cd111","0.003820056","PKLE"
"PKLE","529","Cd111","0.003746487","PKLE"
"PKLE","530","Cd111","0.001749693","PKLE"
"PKLE","531","Cd111","0.002132257","PKLE"
"PKLE","532","Cd111","0.006080066","PKLE"
"PKLE","533","Cd111","0.002991419","PKLE"
"PKLE","534","Cd111","0.002999361","PKLE"
"PKLE","535","Cd111","0.001790277","PKLE"
"PKLE","536","Cd111","0.000798647","PKLE"
"PKLE","537","Cd111","0.001587089","PKLE"
"PKLE","539","Cd111","0.002165778","PKLE"
"PKLE","540","Cd111","0.002726511","PKLE"
"PKLE","541","Cd111","0.002196287","PKLE"
"PKLE","542","Cd111","0.000954699","PKLE"
"PKLE","544","Cd111","0.002122136","PKLE"
"PKLE","545","Cd111","0.001847456","PKLE"
"PKLE","546","Cd111","0.001488826","PKLE"
"PKLE","547","Cd111","0.00244802","PKLE"
"PKLE","548","Cd111","0.000932614","PKLE"
"PKLE","549","Cd111","0.001758128","PKLE"
"PKLE","551","Cd111","0.002872453","PKLE"
"PKLE","552","Cd111","0.001601786","PKLE"
"PKLE","553","Cd111","0.001661148","PKLE"
"PKLE","555","Cd111","0.001505829","PKLE"
"PKLE","556","Cd111","0.001836318","PKLE"
"PKLE","557","Cd111","*","PKLE"
"PKLE","558","Cd111","0.001767896","PKLE"
"PKLE","559","Cd111","0.005019444","PKLE"
"PKLE","560","Cd111","0.003678711","PKLE"
"PKLE","562","Cd111","0.003566453","PKLE"
"PKLE","563","Cd111","0.004675544","PKLE"
"PKLE","564","Cd111","0.002682897","PKLE"
"PKLE","565","Cd111","0.004979492","PKLE"
"PKLE","566","Cd111","0.002070502","PKLE"
"PKLE","567","Cd111","0.001686517","PKLE"
"PKLE","569","Cd111","0.002631246","PKLE"
"PKLE","570","Cd111","0.004930382","PKLE"
"PKLE","571","Cd111","0.001880298","PKLE"
"PKLE","572","Cd111","0.004234581","PKLE"
"PKLE","573","Cd111","0.001570499","PKLE"
"PKLE","574","Cd111","0.001353544","PKLE"
"PKLE","576","Cd111","0.00323042","PKLE"
"PKLE","577","Cd111","0.001930632","PKLE"
"PKLE","578","Cd111","0.006004232","PKLE"
"PKLE","579","Cd111","*","PKLE"
"PKLE","580","Cd111","0.002135443","PKLE"
"PKLE","581","Cd111","0.003574274","PKLE"
"PKLE","583","Cd111","0.001868318","PKLE"
"PKLE","584","Cd111","0.00096445","PKLE"
"PKLE","585","Cd111","0.000976099","PKLE"
"PKLE","586","Cd111","0.002050592","PKLE"
"PKLE","588","Cd111","*","PKLE"
"PKLE","589","Cd111","0.002501714","PKLE"
"PKLE","592","Cd111","0.003420383","PKLE"
"PKLE","593","Cd111","0.00195136","PKLE"
"PKLE","594","Cd111","0.003873823","PKLE"
"PKLE","595","Cd111","0.002849866","PKLE"
"PKLE","596","Cd111","0.003622623","PKLE"
"PKLE","597","Cd111","*","PKLE"
"PKLE","598","Cd111","0.002419276","PKLE"
"PKLE","599","Cd111","0.0027346115","PKLE"
"PKLE","600","Cd111","0.001697653","PKLE"
"PKLE","601","Cd111","0.001446847","PKLE"
"PKLE","602","Cd111","0.002099933","PKLE"
"PKLE","603","Cd111","0.003527758","PKLE"
"PKLE","604","Cd111","0.002710195","PKLE"
"PKLE","605","Cd111","0.002012573","PKLE"
"PKLE","606","Cd111","0.002601325","PKLE"
"PKLE","608","Cd111","0.001065949","PKLE"
"PKLE","609","Cd111","0.003391264","PKLE"
"PKLE","610","Cd111","0.00265426","PKLE"
"PKLE","611","Cd111","0.008088422","PKLE"
"PKLE","612","Cd111","0.002586811","PKLE"
"PKLE","613","Cd111","0.004723089","PKLE"
"PKLE","614","Cd111","0.002144291","PKLE"
"PKLE","618","Cd111","0.002805649","PKLE"
"PKLE","619","Cd111","0.001741983","PKLE"
"PKLE","620","Cd111","0.003378491","PKLE"
"PKLE","621","Cd111","0.003497947","PKLE"
"PKLE","622","Cd111","0.003172064","PKLE"
"PKLE","624","Cd111","0.003056912","PKLE"
"PKLE","625","Cd111","*","PKLE"
"PKLE","627","Cd111","0.002848406","PKLE"
"PKLE","628","Cd111","0.001953254","PKLE"
"PKLE","629","Cd111","0.00187081","PKLE"
"PKLE","630","Cd111","*","PKLE"
"PKLE","632","Cd111","0.001944421","PKLE"
"PKLE","633","Cd111","0.003202816","PKLE"
"PKLE","634","Cd111","0.003099637","PKLE"
"PKLE","635","Cd111","0.003080116","PKLE"
"PKLE","636","Cd111","0.001470534","PKLE"
"PKLE","637","Cd111","0.002920059","PKLE"
"PKLE","638","Cd111","0.001186635","PKLE"
"PKLE","639","Cd111","0.003713783","PKLE"
"PKLE","640","Cd111","0.002574743","PKLE"
"PKLE","641","Cd111","0.003162364","PKLE"
"PKLE","642","Cd111","0.001833752","PKLE"
"PKLE","643","Cd111","0.00232345","PKLE"
"PKLE","644","Cd111","0.002552574","PKLE"
"PKLE","645","Cd111","*","PKLE"
"PKLE","647","Cd111","0.006465153","PKLE"
"PKLE","648","Cd111","0.0049080495","PKLE"
"PKLE","649","Cd111","0.001793469","PKLE"
"PKLE","652","Cd111","*","PKLE"
"PKLE","654","Cd111","0.001482526","PKLE"
"PKLE","655","Cd111","0.002158895","PKLE"
"PKLE","656","Cd111","0.000408329","PKLE"
"PKLE","657","Cd111","0.002977438","PKLE"
"PKLE","658","Cd111","0.009619097","PKLE"
"PKLE","660","Cd111","0.001100239","PKLE"
"PKLE","661","Cd111","0.001466166","PKLE"
"PKLE","663","Cd111","0.002940008","PKLE"
"PKLE","664","Cd111","0.003050211","PKLE"
"PKLE","666","Cd111","0.002046579","PKLE"
"PKLE","667","Cd111","0.002042333","PKLE"
"PKLE","668","Cd111","0.00220734","PKLE"
"PKLE","669","Cd111","0.002775812","PKLE"
"PKLE","670","Cd111","0.000633098","PKLE"
"PKLE","671","Cd111","*","PKLE"
"PKLE","672","Cd111","0.004475581","PKLE"
"PKLE","673","Cd111","0.004273095","PKLE"
"PKLE","674","Cd111","0.002818842","PKLE"
"PKLE","675","Cd111","0.003098302","PKLE"
"PKLE","677","Cd111","0.002559773","PKLE"
"PKLE","679","Cd111","0.000709694","PKLE"
"PKLE","680","Cd111","0.003303835","PKLE"
"PKLE","681","Cd111","0.001469796","PKLE"
"PKLE","682","Cd111","0.00158382","PKLE"
"PKLE","683","Cd111","0.003613958","PKLE"
"PKLE","684","Cd111","0.001496818","PKLE"
"PKLE","685","Cd111","0.002577094","PKLE"
"PKLE","686","Cd111","0.004227084","PKLE"
"PKLE","689","Cd111","0.003062826","PKLE"
"PKLE","690","Cd111","0.002624067","PKLE"
"PKLE","691","Cd111","0.00124746","PKLE"
"PKLE","692","Cd111","0.002159669","PKLE"
"PKLE","693","Cd111","0.003108663","PKLE"
"PKLE","694","Cd111","0.003236905","PKLE"
"PKLE","695","Cd111","0.001162923","PKLE"
"PKLE","696","Cd111","0.002222527","PKLE"
"PKLE","697","Cd111","0.001387188","PKLE"
"PKLE","698","Cd111","0.002007614","PKLE"
"PKLE","699","Cd111","0.002765991","PKLE"
"PKLE","700","Cd111","*","PKLE"
"PKLE","702","Cd111","0.001157748","PKLE"
"PKLE","703","Cd111","0.001520665","PKLE"
"PKLE","704","Cd111","0.004947967","PKLE"
"PKLE","705","Cd111","0.001722749","PKLE"
"PKLE","706","Cd111","0.003030714","PKLE"
"PKLE","707","Cd111","*","PKLE"
"PKLE","708","Cd111","0.001288218","PKLE"
"PKLE","710","Cd111","0.0060053","PKLE"
"PKLE","711","Cd111","0.001668005","PKLE"
"PKLE","712","Cd111","0.000473366","PKLE"
"PKLE","713","Cd111","0.003440014","PKLE"
"PKLE","714","Cd111","0.000254561","PKLE"
"PKLE","715","Cd111","0.000801363","PKLE"
"PKLE","716","Cd111","0.002980264","PKLE"
"PKLE","718","Cd111","0.0015682675","PKLE"
"PKLE","719","Cd111","0.002952065","PKLE"
"PKLE","720","Cd111","0.029095925","PKLE"
"PKLE","721","Cd111","0.001672768","PKLE"
"PKLE","722","Cd111","0.00170632","PKLE"
"PKLE","723","Cd111","0.0002637","PKLE"
"PKLE","724","Cd111","0.006275598","PKLE"
"PKLE","725","Cd111","0.004860305","PKLE"
"PKLE","726","Cd111","0.002057568","PKLE"
"PKLE","729","Cd111","0.007251498","PKLE"
"PKLE","730","Cd111","0.002075287","PKLE"
"PKLE","731","Cd111","0.003745664","PKLE"
"PKLE","732","Cd111","0.003081619","PKLE"
"PKLE","733","Cd111","0.007077451","PKLE"
"PKLE","734","Cd111","0.003832946","PKLE"
"PKLE","735","Cd111","0.001729261","PKLE"
"PKLE","736","Cd111","0.002820477","PKLE"
"PKLE","737","Cd111","0.004872665","PKLE"
"PKLE","738","Cd111","0.004093521","PKLE"
"PKLE","739","Cd111","0.002368968","PKLE"
"PKLE","740","Cd111","0.002300247","PKLE"
"PKLE","742","Cd111","0.001351455","PKLE"
"PKLE","743","Cd111","*","PKLE"
"PKLE","744","Cd111","*","PKLE"
"PKLE","745","Cd111","0.003544612","PKLE"
"PKLE","746","Cd111","0.002595961","PKLE"
"PKLE","748","Cd111","0.002272533","PKLE"
"PKLE","749","Cd111","0.00286653","PKLE"
"PKLE","750","Cd111","0.00396332","PKLE"
"PKLE","751","Cd111","0.003150409","PKLE"
"PKLE","752","Cd111","0.002233019","PKLE"
"PKLE","753","Cd111","0.004272012","PKLE"
"PKLE","755","Cd111","0.001984523","PKLE"
"PKLE","756","Cd111","0.001185591","PKLE"
"PKLE","757","Cd111","0.001758733","PKLE"
"PKLE","758","Cd111","0.001743009","PKLE"
"PKLE","759","Cd111","0.000507634","PKLE"
"PKLE","760","Cd111","*","PKLE"
"PKLE","761","Cd111","0.001683182","PKLE"
"PKLE","762","Cd111","0.001427809","PKLE"
"PKLE","763","Cd111","*","PKLE"
"PKLE","764","Cd111","0.001418189","PKLE"
"PKLE","765","Cd111","0.003381236","PKLE"
"PKLE","766","Cd111","0.002273523","PKLE"
"PKLE","767","Cd111","0.002712187","PKLE"
"PKLE","768","Cd111","0.001444362","PKLE"
"PKLE","769","Cd111","0.002346393","PKLE"
"PKLE","770","Cd111","0.001937506","PKLE"
"PKLE","771","Cd111","0.002141631","PKLE"
"PKLE","772","Cd111","0.007473359","PKLE"
"PKLE","773","Cd111","0.002499707","PKLE"
"PKLE","774","Cd111","0.000332185","PKLE"
"PKLE","775","Cd111","0.006150408","PKLE"
"PKLE","776","Cd111","0.009647072","PKLE"
"PKLE","777","Cd111","0.001838428","PKLE"
"PKLE","778","Cd111","0.002122711","PKLE"
"PKLE","779","Cd111","0.003214724","PKLE"
"PKLE","780","Cd111","0.001004673","PKLE"
"PKLE","781","Cd111","0.00200725","PKLE"
"PKLE","782","Cd111","0.003361344","PKLE"
"PKLE","783","Cd111","0.002242264","PKLE"
"PKLE","784","Cd111","0.00406289","PKLE"
"PKLE","785","Cd111","0.001212521","PKLE"
"PKLE","786","Cd111","0.001219147","PKLE"
"PKLE","787","Cd111","*","PKLE"
"PKLE","788","Cd111","0.002117428","PKLE"
"PKLE","789","Cd111","0.003124343","PKLE"
"PKLE","790","Cd111","0.00181944","PKLE"
"PKLE","792","Cd111","0.001373275","PKLE"
"PKLE","794","Cd111","0.000992698","PKLE"
"PKLE","795","Cd111","0.000867652","PKLE"
"PKLE","796","Cd111","0.000585093","PKLE"
"PKLE","797","Cd111","0.002689966","PKLE"
"PKLE","799","Cd111","0.003624447","PKLE"
"PKLE","800","Cd111","0.003123797","PKLE"
"PKLE","801","Cd111","0.003198154","PKLE"
"PKLE","802","Cd111","0.003534604","PKLE"
"PKLE","803","Cd111","0.002826359","PKLE"
"PKLE","804","Cd111","0.003592685","PKLE"
"PKLE","805","Cd111","0.002224734","PKLE"
"PKLE","806","Cd111","0.002024998","PKLE"
"PKLE","808","Cd111","0.002448456","PKLE"
"PKLE","809","Cd111","0.001466928","PKLE"
"PKLE","810","Cd111","0.003522765","PKLE"
"PKLE","811","Cd111","0.007292805","PKLE"
"PKLE","812","Cd111","*","PKLE"
"PKLE","813","Cd111","0.002959306","PKLE"
"PKLE","814","Cd111","0.000794191","PKLE"
"PKLE","815","Cd111","0.002349356","PKLE"
"PKLE","816","Cd111","0.001345582","PKLE"
"PKLE","818","Cd111","0.002268706","PKLE"
"PKLE","819","Cd111","*","PKLE"
"PKLE","820","Cd111","*","PKLE"
"PKLE","821","Cd111","0.00042048","PKLE"
"PKLE","822","Cd111","0.002203782","PKLE"
"PKLE","823","Cd111","*","PKLE"
"PKLE","824","Cd111","0.003460008","PKLE"
"PKLE","825","Cd111","0.001308464","PKLE"
