"SITE","LINE","traits","Rb85","SITE2"
"PKLE","265","Rb85","2.109641292","PKLE"
"PKLE","267","Rb85","0.832998227","PKLE"
"PKLE","268","Rb85","*","PKLE"
"PKLE","269","Rb85","*","PKLE"
"PKLE","270","Rb85","1.103722567","PKLE"
"PKLE","271","Rb85","*","PKLE"
"PKLE","272","Rb85","1.752632459","PKLE"
"PKLE","273","Rb85","1.718870387","PKLE"
"PKLE","274","Rb85","1.214770941","PKLE"
"PKLE","275","Rb85","1.641039729","PKLE"
"PKLE","276","Rb85","*","PKLE"
"PKLE","277","Rb85","1.499720146","PKLE"
"PKLE","278","Rb85","*","PKLE"
"PKLE","279","Rb85","0.259822756","PKLE"
"PKLE","281","Rb85","1.977501369","PKLE"
"PKLE","282","Rb85","*","PKLE"
"PKLE","283","Rb85","*","PKLE"
"PKLE","284","Rb85","0.925158996","PKLE"
"PKLE","285","Rb85","*","PKLE"
"PKLE","286","Rb85","1.506896094","PKLE"
"PKLE","287","Rb85","3.227805775","PKLE"
"PKLE","288","Rb85","*","PKLE"
"PKLE","289","Rb85","2.097305343","PKLE"
"PKLE","290","Rb85","*","PKLE"
"PKLE","292","Rb85","2.477731973","PKLE"
"PKLE","293","Rb85","1.545975527","PKLE"
"PKLE","294","Rb85","2.29459224","PKLE"
"PKLE","296","Rb85","1.717337449","PKLE"
"PKLE","297","Rb85","1.788342057","PKLE"
"PKLE","298","Rb85","*","PKLE"
"PKLE","299","Rb85","0.740627122","PKLE"
"PKLE","300","Rb85","1.562152532","PKLE"
"PKLE","301","Rb85","1.957714516","PKLE"
"PKLE","302","Rb85","1.850066428","PKLE"
"PKLE","303","Rb85","1.339248688","PKLE"
"PKLE","304","Rb85","2.411289105","PKLE"
"PKLE","305","Rb85","1.890309552","PKLE"
"PKLE","306","Rb85","2.528790343","PKLE"
"PKLE","307","Rb85","1.619737762","PKLE"
"PKLE","308","Rb85","1.700541169","PKLE"
"PKLE","310","Rb85","1.061900274","PKLE"
"PKLE","311","Rb85","2.4708931","PKLE"
"PKLE","312","Rb85","1.70021889","PKLE"
"PKLE","313","Rb85","2.174510664","PKLE"
"PKLE","314","Rb85","2.171567105","PKLE"
"PKLE","315","Rb85","1.207527231","PKLE"
"PKLE","317","Rb85","2.358025783","PKLE"
"PKLE","318","Rb85","1.526412256","PKLE"
"PKLE","319","Rb85","*","PKLE"
"PKLE","320","Rb85","1.024822675","PKLE"
"PKLE","322","Rb85","1.325755434","PKLE"
"PKLE","323","Rb85","3.159496558","PKLE"
"PKLE","324","Rb85","2.164591313","PKLE"
"PKLE","325","Rb85","2.070177864","PKLE"
"PKLE","326","Rb85","*","PKLE"
"PKLE","328","Rb85","1.426887184","PKLE"
"PKLE","330","Rb85","1.145612501","PKLE"
"PKLE","332","Rb85","2.180110256","PKLE"
"PKLE","333","Rb85","1.304797322","PKLE"
"PKLE","334","Rb85","2.263006275","PKLE"
"PKLE","335","Rb85","2.010595944","PKLE"
"PKLE","336","Rb85","1.254828366","PKLE"
"PKLE","337","Rb85","2.89008161","PKLE"
"PKLE","338","Rb85","1.636655232","PKLE"
"PKLE","339","Rb85","1.241042941","PKLE"
"PKLE","340","Rb85","0.91378226","PKLE"
"PKLE","341","Rb85","1.622508439","PKLE"
"PKLE","342","Rb85","1.875521133","PKLE"
"PKLE","343","Rb85","2.081666354","PKLE"
"PKLE","345","Rb85","2.959881164","PKLE"
"PKLE","346","Rb85","2.045797299","PKLE"
"PKLE","347","Rb85","0.72388536","PKLE"
"PKLE","349","Rb85","1.737239565","PKLE"
"PKLE","350","Rb85","2.193880967","PKLE"
"PKLE","352","Rb85","1.949464223","PKLE"
"PKLE","353","Rb85","1.409563204","PKLE"
"PKLE","354","Rb85","1.774396236","PKLE"
"PKLE","355","Rb85","*","PKLE"
"PKLE","356","Rb85","1.483641945","PKLE"
"PKLE","358","Rb85","3.946394873","PKLE"
"PKLE","359","Rb85","1.717387466","PKLE"
"PKLE","360","Rb85","1.729251771","PKLE"
"PKLE","361","Rb85","1.814864286","PKLE"
"PKLE","363","Rb85","1.577152523","PKLE"
"PKLE","364","Rb85","1.601126398","PKLE"
"PKLE","365","Rb85","1.994455645","PKLE"
"PKLE","366","Rb85","*","PKLE"
"PKLE","367","Rb85","1.842617056","PKLE"
"PKLE","368","Rb85","1.771683368","PKLE"
"PKLE","369","Rb85","2.112562104","PKLE"
"PKLE","370","Rb85","1.604104372","PKLE"
"PKLE","371","Rb85","2.083774324","PKLE"
"PKLE","372","Rb85","1.59877301","PKLE"
"PKLE","373","Rb85","1.605044471","PKLE"
"PKLE","374","Rb85","1.56951399","PKLE"
"PKLE","375","Rb85","1.765049613","PKLE"
"PKLE","377","Rb85","*","PKLE"
"PKLE","378","Rb85","1.62642465","PKLE"
"PKLE","379","Rb85","2.655874737","PKLE"
"PKLE","380","Rb85","2.426565632","PKLE"
"PKLE","381","Rb85","1.719394063","PKLE"
"PKLE","382","Rb85","1.685595054","PKLE"
"PKLE","383","Rb85","1.523840207","PKLE"
"PKLE","384","Rb85","3.608442656","PKLE"
"PKLE","386","Rb85","2.705779838","PKLE"
"PKLE","388","Rb85","1.50198117","PKLE"
"PKLE","389","Rb85","0.811032747","PKLE"
"PKLE","390","Rb85","1.211159843","PKLE"
"PKLE","391","Rb85","2.036293083","PKLE"
"PKLE","392","Rb85","1.571383826","PKLE"
"PKLE","393","Rb85","2.143814997","PKLE"
"PKLE","394","Rb85","*","PKLE"
"PKLE","395","Rb85","1.613840298","PKLE"
"PKLE","396","Rb85","1.823493088","PKLE"
"PKLE","397","Rb85","1.419278739","PKLE"
"PKLE","398","Rb85","*","PKLE"
"PKLE","399","Rb85","3.986644945","PKLE"
"PKLE","400","Rb85","*","PKLE"
"PKLE","402","Rb85","1.407901064","PKLE"
"PKLE","403","Rb85","*","PKLE"
"PKLE","404","Rb85","1.424363526","PKLE"
"PKLE","405","Rb85","2.137748982","PKLE"
"PKLE","406","Rb85","2.060133327","PKLE"
"PKLE","407","Rb85","1.236522725","PKLE"
"PKLE","408","Rb85","1.688249948","PKLE"
"PKLE","409","Rb85","1.139709691","PKLE"
"PKLE","410","Rb85","1.286359112","PKLE"
"PKLE","411","Rb85","2.525333441","PKLE"
"PKLE","412","Rb85","0.942287046","PKLE"
"PKLE","413","Rb85","1.374458359","PKLE"
"PKLE","414","Rb85","1.731978557","PKLE"
"PKLE","415","Rb85","1.273824954","PKLE"
"PKLE","416","Rb85","1.322233257","PKLE"
"PKLE","417","Rb85","1.807954104","PKLE"
"PKLE","418","Rb85","*","PKLE"
"PKLE","419","Rb85","*","PKLE"
"PKLE","420","Rb85","1.627434264","PKLE"
"PKLE","421","Rb85","*","PKLE"
"PKLE","422","Rb85","2.08541498","PKLE"
"PKLE","423","Rb85","1.016703255","PKLE"
"PKLE","424","Rb85","1.542705289","PKLE"
"PKLE","425","Rb85","1.165169825","PKLE"
"PKLE","426","Rb85","2.062289997","PKLE"
"PKLE","427","Rb85","*","PKLE"
"PKLE","428","Rb85","2.739642242","PKLE"
"PKLE","429","Rb85","1.787181983","PKLE"
"PKLE","431","Rb85","1.849170572","PKLE"
"PKLE","432","Rb85","1.969523383","PKLE"
"PKLE","433","Rb85","1.098788022","PKLE"
"PKLE","435","Rb85","1.53036712","PKLE"
"PKLE","436","Rb85","2.623522883","PKLE"
"PKLE","437","Rb85","0.874013499","PKLE"
"PKLE","438","Rb85","1.278826096","PKLE"
"PKLE","439","Rb85","2.003894524","PKLE"
"PKLE","440","Rb85","1.710872966","PKLE"
"PKLE","442","Rb85","2.026467136","PKLE"
"PKLE","443","Rb85","1.415603684","PKLE"
"PKLE","444","Rb85","1.038998365","PKLE"
"PKLE","445","Rb85","1.560243622","PKLE"
"PKLE","446","Rb85","2.274447732","PKLE"
"PKLE","447","Rb85","1.988586731","PKLE"
"PKLE","448","Rb85","1.489561147","PKLE"
"PKLE","449","Rb85","2.372123213","PKLE"
"PKLE","450","Rb85","1.59581572","PKLE"
"PKLE","451","Rb85","1.745334055","PKLE"
"PKLE","452","Rb85","2.964157159","PKLE"
"PKLE","453","Rb85","2.644396815","PKLE"
"PKLE","454","Rb85","*","PKLE"
"PKLE","455","Rb85","2.594825854","PKLE"
"PKLE","456","Rb85","1.150312761","PKLE"
"PKLE","458","Rb85","2.603461249","PKLE"
"PKLE","459","Rb85","2.671597333","PKLE"
"PKLE","460","Rb85","1.265870118","PKLE"
"PKLE","461","Rb85","1.40661121","PKLE"
"PKLE","462","Rb85","0.925740053","PKLE"
"PKLE","463","Rb85","1.5683932655","PKLE"
"PKLE","464","Rb85","3.078744753","PKLE"
"PKLE","465","Rb85","1.472176389","PKLE"
"PKLE","466","Rb85","0.984431374","PKLE"
"PKLE","467","Rb85","1.35011578","PKLE"
"PKLE","468","Rb85","2.026386649","PKLE"
"PKLE","469","Rb85","1.682821402","PKLE"
"PKLE","470","Rb85","2.026850643","PKLE"
"PKLE","471","Rb85","1.159337822","PKLE"
"PKLE","472","Rb85","1.60282714","PKLE"
"PKLE","473","Rb85","2.435196637","PKLE"
"PKLE","474","Rb85","3.351037837","PKLE"
"PKLE","475","Rb85","1.341221187","PKLE"
"PKLE","476","Rb85","1.502244181","PKLE"
"PKLE","477","Rb85","*","PKLE"
"PKLE","479","Rb85","1.591357159","PKLE"
"PKLE","480","Rb85","2.024220209","PKLE"
"PKLE","482","Rb85","1.89926593","PKLE"
"PKLE","483","Rb85","2.498560509","PKLE"
"PKLE","484","Rb85","0.746518302","PKLE"
"PKLE","485","Rb85","3.261027306","PKLE"
"PKLE","486","Rb85","1.192863088","PKLE"
"PKLE","487","Rb85","1.1302656175","PKLE"
"PKLE","488","Rb85","1.495456369","PKLE"
"PKLE","489","Rb85","2.233878658","PKLE"
"PKLE","491","Rb85","1.3831515","PKLE"
"PKLE","492","Rb85","1.378348104","PKLE"
"PKLE","493","Rb85","2.1062738885","PKLE"
"PKLE","494","Rb85","1.17757158","PKLE"
"PKLE","495","Rb85","3.557132144","PKLE"
"PKLE","496","Rb85","1.521927242","PKLE"
"PKLE","497","Rb85","1.121227885","PKLE"
"PKLE","498","Rb85","1.053167796","PKLE"
"PKLE","499","Rb85","2.378451183","PKLE"
"PKLE","500","Rb85","1.174142034","PKLE"
"PKLE","501","Rb85","2.398797367","PKLE"
"PKLE","502","Rb85","1.979946298","PKLE"
"PKLE","503","Rb85","1.808202392","PKLE"
"PKLE","504","Rb85","1.754151006","PKLE"
"PKLE","505","Rb85","0.620308081","PKLE"
"PKLE","506","Rb85","3.719048345","PKLE"
"PKLE","507","Rb85","1.57832737","PKLE"
"PKLE","508","Rb85","2.566034906","PKLE"
"PKLE","511","Rb85","0.6764452","PKLE"
"PKLE","512","Rb85","1.216699721","PKLE"
"PKLE","513","Rb85","0.998556272","PKLE"
"PKLE","514","Rb85","1.238135057","PKLE"
"PKLE","515","Rb85","2.078327431","PKLE"
"PKLE","516","Rb85","1.744039198","PKLE"
"PKLE","518","Rb85","3.131112675","PKLE"
"PKLE","519","Rb85","*","PKLE"
"PKLE","520","Rb85","1.698096409","PKLE"
"PKLE","521","Rb85","0.941453476","PKLE"
"PKLE","522","Rb85","1.672641877","PKLE"
"PKLE","523","Rb85","1.682626026","PKLE"
"PKLE","524","Rb85","0.541137014","PKLE"
"PKLE","525","Rb85","2.532966109","PKLE"
"PKLE","526","Rb85","1.838516959","PKLE"
"PKLE","527","Rb85","1.883039328","PKLE"
"PKLE","529","Rb85","1.916807571","PKLE"
"PKLE","530","Rb85","1.761893614","PKLE"
"PKLE","531","Rb85","3.648140701","PKLE"
"PKLE","532","Rb85","3.700619457","PKLE"
"PKLE","533","Rb85","1.024573625","PKLE"
"PKLE","534","Rb85","1.596206198","PKLE"
"PKLE","535","Rb85","1.496117512","PKLE"
"PKLE","536","Rb85","1.266145173","PKLE"
"PKLE","537","Rb85","2.60711843","PKLE"
"PKLE","539","Rb85","2.167096085","PKLE"
"PKLE","540","Rb85","3.486395361","PKLE"
"PKLE","541","Rb85","1.305844034","PKLE"
"PKLE","542","Rb85","2.810572301","PKLE"
"PKLE","544","Rb85","2.86106984","PKLE"
"PKLE","545","Rb85","1.453338365","PKLE"
"PKLE","546","Rb85","3.470521968","PKLE"
"PKLE","547","Rb85","1.477419627","PKLE"
"PKLE","548","Rb85","1.597197282","PKLE"
"PKLE","549","Rb85","2.205257459","PKLE"
"PKLE","551","Rb85","0.668887303","PKLE"
"PKLE","552","Rb85","1.852781702","PKLE"
"PKLE","553","Rb85","2.863882943","PKLE"
"PKLE","555","Rb85","3.328980801","PKLE"
"PKLE","556","Rb85","1.95287057","PKLE"
"PKLE","557","Rb85","*","PKLE"
"PKLE","558","Rb85","1.028242419","PKLE"
"PKLE","559","Rb85","2.682479288","PKLE"
"PKLE","560","Rb85","0.877994359","PKLE"
"PKLE","562","Rb85","2.108710597","PKLE"
"PKLE","563","Rb85","0.924083585","PKLE"
"PKLE","564","Rb85","1.363768044","PKLE"
"PKLE","565","Rb85","0.97012361","PKLE"
"PKLE","566","Rb85","1.881725995","PKLE"
"PKLE","567","Rb85","1.583978343","PKLE"
"PKLE","569","Rb85","2.148123015","PKLE"
"PKLE","570","Rb85","0.746431758","PKLE"
"PKLE","571","Rb85","2.191442895","PKLE"
"PKLE","572","Rb85","1.799056464","PKLE"
"PKLE","573","Rb85","2.606708873","PKLE"
"PKLE","574","Rb85","1.44670641","PKLE"
"PKLE","576","Rb85","2.015754662","PKLE"
"PKLE","577","Rb85","3.172291446","PKLE"
"PKLE","578","Rb85","1.528958576","PKLE"
"PKLE","579","Rb85","*","PKLE"
"PKLE","580","Rb85","1.077706639","PKLE"
"PKLE","581","Rb85","0.403168495","PKLE"
"PKLE","583","Rb85","1.874545036","PKLE"
"PKLE","584","Rb85","1.518069212","PKLE"
"PKLE","585","Rb85","0.951355732","PKLE"
"PKLE","586","Rb85","0.665752339","PKLE"
"PKLE","588","Rb85","*","PKLE"
"PKLE","589","Rb85","1.3318578","PKLE"
"PKLE","592","Rb85","1.337428702","PKLE"
"PKLE","593","Rb85","2.043749931","PKLE"
"PKLE","594","Rb85","1.550725308","PKLE"
"PKLE","595","Rb85","0.883471031","PKLE"
"PKLE","596","Rb85","1.230503432","PKLE"
"PKLE","597","Rb85","*","PKLE"
"PKLE","598","Rb85","0.894345821","PKLE"
"PKLE","599","Rb85","0.918999259","PKLE"
"PKLE","600","Rb85","1.0772168105","PKLE"
"PKLE","601","Rb85","*","PKLE"
"PKLE","602","Rb85","2.20481294","PKLE"
"PKLE","603","Rb85","0.770677753","PKLE"
"PKLE","604","Rb85","1.767298399","PKLE"
"PKLE","605","Rb85","2.961872769","PKLE"
"PKLE","606","Rb85","1.188249882","PKLE"
"PKLE","608","Rb85","0.622882016","PKLE"
"PKLE","609","Rb85","1.351863633","PKLE"
"PKLE","610","Rb85","1.619248934","PKLE"
"PKLE","611","Rb85","2.132693663","PKLE"
"PKLE","612","Rb85","2.455106263","PKLE"
"PKLE","613","Rb85","2.78094192","PKLE"
"PKLE","614","Rb85","2.389075402","PKLE"
"PKLE","618","Rb85","1.176741368","PKLE"
"PKLE","619","Rb85","1.020202104","PKLE"
"PKLE","620","Rb85","1.296740599","PKLE"
"PKLE","621","Rb85","1.922160929","PKLE"
"PKLE","622","Rb85","2.124609851","PKLE"
"PKLE","623","Rb85","*","PKLE"
"PKLE","624","Rb85","1.243335456","PKLE"
"PKLE","625","Rb85","*","PKLE"
"PKLE","627","Rb85","2.884755293","PKLE"
"PKLE","628","Rb85","3.296278954","PKLE"
"PKLE","629","Rb85","3.035694794","PKLE"
"PKLE","630","Rb85","*","PKLE"
"PKLE","632","Rb85","1.088144056","PKLE"
"PKLE","633","Rb85","1.861393584","PKLE"
"PKLE","634","Rb85","1.11447398","PKLE"
"PKLE","635","Rb85","2.774770411","PKLE"
"PKLE","636","Rb85","0.962909981","PKLE"
"PKLE","637","Rb85","2.384569102","PKLE"
"PKLE","638","Rb85","1.696753236","PKLE"
"PKLE","639","Rb85","1.264799675","PKLE"
"PKLE","640","Rb85","1.643735317","PKLE"
"PKLE","641","Rb85","2.405177788","PKLE"
"PKLE","642","Rb85","1.599073207","PKLE"
"PKLE","643","Rb85","2.062610878","PKLE"
"PKLE","644","Rb85","1.160828984","PKLE"
"PKLE","645","Rb85","*","PKLE"
"PKLE","647","Rb85","0.702790291","PKLE"
"PKLE","648","Rb85","1.1967074485","PKLE"
"PKLE","649","Rb85","1.332318283","PKLE"
"PKLE","652","Rb85","*","PKLE"
"PKLE","654","Rb85","1.076149404","PKLE"
"PKLE","655","Rb85","1.786768421","PKLE"
"PKLE","656","Rb85","1.138592423","PKLE"
"PKLE","657","Rb85","1.509816241","PKLE"
"PKLE","658","Rb85","2.230691374","PKLE"
"PKLE","660","Rb85","1.217175608","PKLE"
"PKLE","661","Rb85","1.528383399","PKLE"
"PKLE","663","Rb85","3.203188874","PKLE"
"PKLE","664","Rb85","1.114310499","PKLE"
"PKLE","666","Rb85","1.903504951","PKLE"
"PKLE","667","Rb85","0.978407258","PKLE"
"PKLE","668","Rb85","1.648054337","PKLE"
"PKLE","669","Rb85","2.527742343","PKLE"
"PKLE","670","Rb85","2.610703113","PKLE"
"PKLE","671","Rb85","*","PKLE"
"PKLE","672","Rb85","0.917936297","PKLE"
"PKLE","673","Rb85","0.961640392","PKLE"
"PKLE","674","Rb85","0.753306056","PKLE"
"PKLE","675","Rb85","2.4464647","PKLE"
"PKLE","677","Rb85","2.748147865","PKLE"
"PKLE","679","Rb85","3.040228146","PKLE"
"PKLE","680","Rb85","3.1140962","PKLE"
"PKLE","681","Rb85","1.301523009","PKLE"
"PKLE","682","Rb85","1.486338684","PKLE"
"PKLE","683","Rb85","2.107041488","PKLE"
"PKLE","684","Rb85","0.93426611","PKLE"
"PKLE","685","Rb85","1.990666886","PKLE"
"PKLE","686","Rb85","2.570902824","PKLE"
"PKLE","689","Rb85","1.166421218","PKLE"
"PKLE","690","Rb85","1.320198413","PKLE"
"PKLE","691","Rb85","1.673532876","PKLE"
"PKLE","692","Rb85","1.71525302","PKLE"
"PKLE","693","Rb85","1.377489893","PKLE"
"PKLE","694","Rb85","1.856294296","PKLE"
"PKLE","695","Rb85","1.315042869","PKLE"
"PKLE","696","Rb85","1.609477373","PKLE"
"PKLE","697","Rb85","2.039296318","PKLE"
"PKLE","698","Rb85","1.103524801","PKLE"
"PKLE","699","Rb85","1.143864258","PKLE"
"PKLE","700","Rb85","*","PKLE"
"PKLE","702","Rb85","1.077000909","PKLE"
"PKLE","703","Rb85","1.189730326","PKLE"
"PKLE","704","Rb85","1.178605271","PKLE"
"PKLE","705","Rb85","2.081157296","PKLE"
"PKLE","706","Rb85","2.764874267","PKLE"
"PKLE","707","Rb85","*","PKLE"
"PKLE","708","Rb85","1.513622663","PKLE"
"PKLE","710","Rb85","1.672299006","PKLE"
"PKLE","711","Rb85","1.595265381","PKLE"
"PKLE","712","Rb85","1.141451375","PKLE"
"PKLE","713","Rb85","1.842937574","PKLE"
"PKLE","714","Rb85","2.88652942","PKLE"
"PKLE","715","Rb85","2.653823179","PKLE"
"PKLE","716","Rb85","1.608340518","PKLE"
"PKLE","718","Rb85","0.974642031","PKLE"
"PKLE","719","Rb85","0.580397165","PKLE"
"PKLE","720","Rb85","2.239893537","PKLE"
"PKLE","721","Rb85","2.525489967","PKLE"
"PKLE","722","Rb85","1.694636978","PKLE"
"PKLE","723","Rb85","1.679971176","PKLE"
"PKLE","724","Rb85","2.860583355","PKLE"
"PKLE","725","Rb85","2.512310986","PKLE"
"PKLE","726","Rb85","1.245530558","PKLE"
"PKLE","729","Rb85","0.962398226","PKLE"
"PKLE","730","Rb85","*","PKLE"
"PKLE","731","Rb85","1.768193726","PKLE"
"PKLE","732","Rb85","1.52442452","PKLE"
"PKLE","733","Rb85","1.397050075","PKLE"
"PKLE","734","Rb85","1.688763569","PKLE"
"PKLE","735","Rb85","1.542111601","PKLE"
"PKLE","736","Rb85","2.60421106","PKLE"
"PKLE","737","Rb85","2.181814197","PKLE"
"PKLE","738","Rb85","2.403423319","PKLE"
"PKLE","739","Rb85","0.935370056","PKLE"
"PKLE","740","Rb85","1.278129725","PKLE"
"PKLE","742","Rb85","3.591664298","PKLE"
"PKLE","743","Rb85","*","PKLE"
"PKLE","744","Rb85","*","PKLE"
"PKLE","745","Rb85","1.293236197","PKLE"
"PKLE","746","Rb85","1.216195898","PKLE"
"PKLE","748","Rb85","1.580568614","PKLE"
"PKLE","749","Rb85","1.711758152","PKLE"
"PKLE","750","Rb85","1.786624358","PKLE"
"PKLE","751","Rb85","1.385667887","PKLE"
"PKLE","752","Rb85","1.345479898","PKLE"
"PKLE","753","Rb85","2.157934953","PKLE"
"PKLE","755","Rb85","1.721845931","PKLE"
"PKLE","756","Rb85","1.672290772","PKLE"
"PKLE","757","Rb85","2.720605629","PKLE"
"PKLE","758","Rb85","1.124145371","PKLE"
"PKLE","759","Rb85","1.918185563","PKLE"
"PKLE","760","Rb85","*","PKLE"
"PKLE","761","Rb85","1.683357955","PKLE"
"PKLE","762","Rb85","1.431035207","PKLE"
"PKLE","763","Rb85","*","PKLE"
"PKLE","764","Rb85","1.694795051","PKLE"
"PKLE","765","Rb85","2.273621159","PKLE"
"PKLE","766","Rb85","2.934281003","PKLE"
"PKLE","767","Rb85","1.707931867","PKLE"
"PKLE","768","Rb85","1.806229364","PKLE"
"PKLE","769","Rb85","2.570668501","PKLE"
"PKLE","770","Rb85","1.197452769","PKLE"
"PKLE","771","Rb85","1.965196528","PKLE"
"PKLE","772","Rb85","1.594418009","PKLE"
"PKLE","773","Rb85","1.300580747","PKLE"
"PKLE","774","Rb85","0.801790804","PKLE"
"PKLE","775","Rb85","2.238043957","PKLE"
"PKLE","776","Rb85","0.743680031","PKLE"
"PKLE","777","Rb85","1.279290269","PKLE"
"PKLE","778","Rb85","2.76174328","PKLE"
"PKLE","779","Rb85","1.2917225","PKLE"
"PKLE","780","Rb85","1.686440854","PKLE"
"PKLE","781","Rb85","2.628425413","PKLE"
"PKLE","782","Rb85","1.586950961","PKLE"
"PKLE","783","Rb85","2.202715651","PKLE"
"PKLE","784","Rb85","2.595327412","PKLE"
"PKLE","785","Rb85","1.188595959","PKLE"
"PKLE","786","Rb85","2.472033838","PKLE"
"PKLE","787","Rb85","*","PKLE"
"PKLE","788","Rb85","1.352382482","PKLE"
"PKLE","789","Rb85","2.229994845","PKLE"
"PKLE","790","Rb85","2.280476453","PKLE"
"PKLE","792","Rb85","2.133629937","PKLE"
"PKLE","794","Rb85","2.120744637","PKLE"
"PKLE","795","Rb85","1.781181036","PKLE"
"PKLE","796","Rb85","3.353781406","PKLE"
"PKLE","797","Rb85","1.379347475","PKLE"
"PKLE","799","Rb85","1.295829608","PKLE"
"PKLE","800","Rb85","1.46374742","PKLE"
"PKLE","801","Rb85","2.116732713","PKLE"
"PKLE","802","Rb85","1.390932102","PKLE"
"PKLE","803","Rb85","1.153607067","PKLE"
"PKLE","804","Rb85","1.700034163","PKLE"
"PKLE","805","Rb85","1.249664382","PKLE"
"PKLE","806","Rb85","1.562114699","PKLE"
"PKLE","808","Rb85","1.328779771","PKLE"
"PKLE","809","Rb85","1.971043004","PKLE"
"PKLE","810","Rb85","1.001536899","PKLE"
"PKLE","811","Rb85","0.824628323","PKLE"
"PKLE","812","Rb85","*","PKLE"
"PKLE","813","Rb85","2.102140744","PKLE"
"PKLE","814","Rb85","1.760100459","PKLE"
"PKLE","815","Rb85","1.618564137","PKLE"
"PKLE","816","Rb85","2.769571335","PKLE"
"PKLE","817","Rb85","*","PKLE"
"PKLE","818","Rb85","1.593357578","PKLE"
"PKLE","819","Rb85","*","PKLE"
"PKLE","820","Rb85","*","PKLE"
"PKLE","821","Rb85","1.151814596","PKLE"
"PKLE","822","Rb85","2.458622665","PKLE"
"PKLE","823","Rb85","*","PKLE"
"PKLE","824","Rb85","1.821898586","PKLE"
"PKLE","825","Rb85","2.176389643","PKLE"
