"SITE","LINE","traits","Cu63","SITE2"
"PKLE","284","Cu63","5.913889854","PKLE"
"PKLE","285","Cu63","*","PKLE"
"PKLE","286","Cu63","4.035175532","PKLE"
"PKLE","287","Cu63","7.07418553","PKLE"
"PKLE","288","Cu63","*","PKLE"
"PKLE","289","Cu63","4.66844353","PKLE"
"PKLE","290","Cu63","*","PKLE"
"PKLE","292","Cu63","4.971262021","PKLE"
"PKLE","293","Cu63","3.731782745","PKLE"
"PKLE","294","Cu63","4.954706675","PKLE"
"PKLE","296","Cu63","4.185990791","PKLE"
"PKLE","297","Cu63","6.042900487","PKLE"
"PKLE","298","Cu63","*","PKLE"
"PKLE","299","Cu63","3.371078144","PKLE"
"PKLE","300","Cu63","5.724262202","PKLE"
"PKLE","301","Cu63","6.833307302","PKLE"
"PKLE","302","Cu63","4.160327639","PKLE"
"PKLE","303","Cu63","3.669734692","PKLE"
"PKLE","304","Cu63","4.604689872","PKLE"
"PKLE","305","Cu63","3.744434871","PKLE"
"PKLE","306","Cu63","7.429070888","PKLE"
"PKLE","307","Cu63","4.65908389","PKLE"
"PKLE","308","Cu63","4.856000373","PKLE"
"PKLE","310","Cu63","6.592775223","PKLE"
"PKLE","311","Cu63","7.201250542","PKLE"
"PKLE","312","Cu63","2.462016596","PKLE"
"PKLE","313","Cu63","2.744106148","PKLE"
"PKLE","314","Cu63","4.30579225","PKLE"
"PKLE","315","Cu63","5.364677721","PKLE"
"PKLE","317","Cu63","4.21791181","PKLE"
"PKLE","318","Cu63","4.060458872","PKLE"
"PKLE","319","Cu63","*","PKLE"
"PKLE","320","Cu63","3.894360495","PKLE"
"PKLE","322","Cu63","5.44509987","PKLE"
"PKLE","323","Cu63","2.548952351","PKLE"
"PKLE","324","Cu63","6.00894592","PKLE"
"PKLE","325","Cu63","5.013068053","PKLE"
"PKLE","326","Cu63","*","PKLE"
"PKLE","328","Cu63","4.404322775","PKLE"
"PKLE","330","Cu63","5.642738189","PKLE"
"PKLE","332","Cu63","6.094053574","PKLE"
"PKLE","333","Cu63","2.99662647","PKLE"
"PKLE","334","Cu63","6.199659321","PKLE"
"PKLE","335","Cu63","2.696740222","PKLE"
"PKLE","336","Cu63","3.360717087","PKLE"
"PKLE","337","Cu63","7.708876466","PKLE"
"PKLE","338","Cu63","3.996238493","PKLE"
"PKLE","339","Cu63","2.90331212","PKLE"
"PKLE","340","Cu63","5.287389733","PKLE"
"PKLE","341","Cu63","4.503433429","PKLE"
"PKLE","342","Cu63","5.174593414","PKLE"
"PKLE","343","Cu63","4.849893933","PKLE"
"PKLE","345","Cu63","4.8477726","PKLE"
"PKLE","346","Cu63","3.866360808","PKLE"
"PKLE","347","Cu63","2.385819891","PKLE"
"PKLE","349","Cu63","5.44233347","PKLE"
"PKLE","350","Cu63","4.513724398","PKLE"
"PKLE","352","Cu63","3.979080391","PKLE"
"PKLE","353","Cu63","3.601623126","PKLE"
"PKLE","354","Cu63","3.861388293","PKLE"
"PKLE","356","Cu63","5.10048287","PKLE"
"PKLE","358","Cu63","4.225319226","PKLE"
"PKLE","359","Cu63","6.547906514","PKLE"
"PKLE","360","Cu63","6.123041317","PKLE"
"PKLE","361","Cu63","3.244269335","PKLE"
"PKLE","363","Cu63","8.11868484","PKLE"
"PKLE","364","Cu63","5.376822293","PKLE"
"PKLE","365","Cu63","5.617095116","PKLE"
"PKLE","366","Cu63","5.436723536","PKLE"
"PKLE","367","Cu63","4.267545901","PKLE"
"PKLE","368","Cu63","2.903272134","PKLE"
"PKLE","369","Cu63","5.193355223","PKLE"
"PKLE","370","Cu63","6.442346874","PKLE"
"PKLE","371","Cu63","8.058096825","PKLE"
"PKLE","372","Cu63","5.159931754","PKLE"
"PKLE","373","Cu63","6.470720852","PKLE"
"PKLE","374","Cu63","7.695669783","PKLE"
"PKLE","375","Cu63","4.382966073","PKLE"
"PKLE","377","Cu63","*","PKLE"
"PKLE","378","Cu63","5.322369659","PKLE"
"PKLE","379","Cu63","7.303740007","PKLE"
"PKLE","380","Cu63","4.138492636","PKLE"
"PKLE","381","Cu63","7.304640149","PKLE"
"PKLE","382","Cu63","7.221915892","PKLE"
"PKLE","383","Cu63","3.997458292","PKLE"
"PKLE","384","Cu63","11.51500758","PKLE"
"PKLE","386","Cu63","4.386483226","PKLE"
"PKLE","388","Cu63","3.611915074","PKLE"
"PKLE","389","Cu63","4.292167721","PKLE"
"PKLE","390","Cu63","2.56330678","PKLE"
"PKLE","391","Cu63","5.350888489","PKLE"
"PKLE","392","Cu63","4.553706344","PKLE"
"PKLE","393","Cu63","5.655975369","PKLE"
"PKLE","394","Cu63","*","PKLE"
"PKLE","395","Cu63","3.762708784","PKLE"
"PKLE","396","Cu63","3.441222309","PKLE"
"PKLE","397","Cu63","8.378672061","PKLE"
"PKLE","398","Cu63","*","PKLE"
"PKLE","399","Cu63","6.111186281","PKLE"
"PKLE","400","Cu63","4.506045749","PKLE"
"PKLE","402","Cu63","4.689369224","PKLE"
"PKLE","403","Cu63","*","PKLE"
"PKLE","404","Cu63","4.215729834","PKLE"
"PKLE","405","Cu63","5.545117138","PKLE"
"PKLE","406","Cu63","4.049124405","PKLE"
"PKLE","407","Cu63","4.726743874","PKLE"
"PKLE","408","Cu63","6.806691093","PKLE"
"PKLE","409","Cu63","5.388153496","PKLE"
"PKLE","410","Cu63","4.643199595","PKLE"
"PKLE","411","Cu63","4.642218514","PKLE"
"PKLE","412","Cu63","3.265521034","PKLE"
"PKLE","413","Cu63","4.602708125","PKLE"
"PKLE","414","Cu63","4.968487606","PKLE"
"PKLE","415","Cu63","4.031106251","PKLE"
"PKLE","416","Cu63","7.376009899","PKLE"
"PKLE","417","Cu63","7.596003346","PKLE"
"PKLE","418","Cu63","*","PKLE"
"PKLE","419","Cu63","*","PKLE"
"PKLE","420","Cu63","5.657165689","PKLE"
"PKLE","421","Cu63","*","PKLE"
"PKLE","422","Cu63","4.654446982","PKLE"
"PKLE","423","Cu63","4.259831346","PKLE"
"PKLE","424","Cu63","4.983751776","PKLE"
"PKLE","425","Cu63","6.184706553","PKLE"
"PKLE","426","Cu63","4.518916356","PKLE"
"PKLE","427","Cu63","*","PKLE"
"PKLE","428","Cu63","4.385929193","PKLE"
"PKLE","429","Cu63","5.810030624","PKLE"
"PKLE","431","Cu63","6.701977671","PKLE"
"PKLE","432","Cu63","3.924780387","PKLE"
"PKLE","433","Cu63","2.589265826","PKLE"
"PKLE","435","Cu63","3.840789029","PKLE"
"PKLE","436","Cu63","6.878378148","PKLE"
"PKLE","437","Cu63","*","PKLE"
"PKLE","438","Cu63","5.022706942","PKLE"
"PKLE","439","Cu63","5.487702071","PKLE"
"PKLE","440","Cu63","3.439295274","PKLE"
"PKLE","442","Cu63","5.315362455","PKLE"
"PKLE","443","Cu63","4.398385243","PKLE"
"PKLE","444","Cu63","4.633433488","PKLE"
"PKLE","445","Cu63","3.694118398","PKLE"
"PKLE","446","Cu63","3.24178009","PKLE"
"PKLE","447","Cu63","7.652697586","PKLE"
"PKLE","448","Cu63","7.946882594","PKLE"
"PKLE","449","Cu63","6.488659244","PKLE"
"PKLE","450","Cu63","5.455347343","PKLE"
"PKLE","451","Cu63","3.135601595","PKLE"
"PKLE","452","Cu63","7.964353432","PKLE"
"PKLE","453","Cu63","5.225105279","PKLE"
"PKLE","454","Cu63","*","PKLE"
"PKLE","455","Cu63","4.086860955","PKLE"
"PKLE","456","Cu63","5.875422178","PKLE"
"PKLE","458","Cu63","5.936553642","PKLE"
"PKLE","459","Cu63","4.131491987","PKLE"
"PKLE","460","Cu63","4.176428796","PKLE"
"PKLE","461","Cu63","4.092365071","PKLE"
"PKLE","462","Cu63","3.922311996","PKLE"
"PKLE","463","Cu63","4.5722262795","PKLE"
"PKLE","464","Cu63","3.454102496","PKLE"
"PKLE","465","Cu63","3.396107902","PKLE"
"PKLE","466","Cu63","4.617486116","PKLE"
"PKLE","467","Cu63","6.917461947","PKLE"
"PKLE","468","Cu63","2.941050006","PKLE"
"PKLE","469","Cu63","9.661939619","PKLE"
"PKLE","470","Cu63","3.351391374","PKLE"
"PKLE","471","Cu63","4.008888684","PKLE"
"PKLE","472","Cu63","5.914384185","PKLE"
"PKLE","473","Cu63","4.304291476","PKLE"
"PKLE","474","Cu63","5.995519157","PKLE"
"PKLE","475","Cu63","5.038909031","PKLE"
"PKLE","476","Cu63","6.782562974","PKLE"
"PKLE","477","Cu63","7.694208729","PKLE"
"PKLE","479","Cu63","4.95710676","PKLE"
"PKLE","480","Cu63","4.305215729","PKLE"
"PKLE","482","Cu63","5.949307376","PKLE"
"PKLE","483","Cu63","4.194988051","PKLE"
"PKLE","484","Cu63","3.764852364","PKLE"
"PKLE","485","Cu63","2.996690252","PKLE"
"PKLE","486","Cu63","6.056403209","PKLE"
"PKLE","487","Cu63","5.418831315","PKLE"
"PKLE","488","Cu63","7.953652032","PKLE"
"PKLE","489","Cu63","8.156245892","PKLE"
"PKLE","491","Cu63","3.708257774","PKLE"
"PKLE","492","Cu63","5.675642826","PKLE"
"PKLE","493","Cu63","4.497748864","PKLE"
"PKLE","494","Cu63","5.870321987","PKLE"
"PKLE","495","Cu63","4.478560385","PKLE"
"PKLE","496","Cu63","7.357724706","PKLE"
"PKLE","497","Cu63","2.521095552","PKLE"
"PKLE","498","Cu63","4.45651804","PKLE"
"PKLE","499","Cu63","3.622697841","PKLE"
"PKLE","500","Cu63","5.056385207","PKLE"
"PKLE","501","Cu63","4.115553058","PKLE"
"PKLE","502","Cu63","5.839569239","PKLE"
"PKLE","503","Cu63","5.718526241","PKLE"
"PKLE","504","Cu63","4.701724269","PKLE"
"PKLE","505","Cu63","3.110477951","PKLE"
"PKLE","506","Cu63","4.490915424","PKLE"
"PKLE","507","Cu63","*","PKLE"
"PKLE","508","Cu63","5.158541778","PKLE"
"PKLE","511","Cu63","2.894761488","PKLE"
"PKLE","512","Cu63","5.711980835","PKLE"
"PKLE","513","Cu63","6.603691861","PKLE"
"PKLE","514","Cu63","6.853073533","PKLE"
"PKLE","515","Cu63","4.204514259","PKLE"
"PKLE","516","Cu63","4.237752557","PKLE"
"PKLE","518","Cu63","4.928164207","PKLE"
"PKLE","519","Cu63","*","PKLE"
"PKLE","520","Cu63","6.084501718","PKLE"
"PKLE","521","Cu63","6.249569929","PKLE"
"PKLE","522","Cu63","6.563364105","PKLE"
"PKLE","523","Cu63","3.775451686","PKLE"
"PKLE","524","Cu63","11.2359392","PKLE"
"PKLE","525","Cu63","4.383385402","PKLE"
"PKLE","526","Cu63","7.74355074","PKLE"
"PKLE","527","Cu63","4.031290531","PKLE"
"PKLE","529","Cu63","2.9201327","PKLE"
"PKLE","530","Cu63","9.355215746","PKLE"
"PKLE","531","Cu63","5.180547818","PKLE"
"PKLE","532","Cu63","5.503055095","PKLE"
"PKLE","533","Cu63","3.241097592","PKLE"
"PKLE","534","Cu63","3.238696367","PKLE"
"PKLE","535","Cu63","5.278294089","PKLE"
"PKLE","536","Cu63","2.738345277","PKLE"
"PKLE","537","Cu63","4.370683001","PKLE"
"PKLE","539","Cu63","1.95444196","PKLE"
"PKLE","540","Cu63","4.442869083","PKLE"
"PKLE","541","Cu63","11.3622923","PKLE"
"PKLE","542","Cu63","4.1639153","PKLE"
"PKLE","544","Cu63","3.340130623","PKLE"
"PKLE","545","Cu63","6.308906348","PKLE"
"PKLE","546","Cu63","6.562964805","PKLE"
"PKLE","547","Cu63","4.435323793","PKLE"
"PKLE","548","Cu63","11.0466461","PKLE"
"PKLE","549","Cu63","3.653525161","PKLE"
"PKLE","551","Cu63","6.193537552","PKLE"
"PKLE","552","Cu63","3.947173292","PKLE"
"PKLE","553","Cu63","3.659858165","PKLE"
"PKLE","555","Cu63","3.59642013","PKLE"
"PKLE","556","Cu63","5.194810981","PKLE"
"PKLE","557","Cu63","*","PKLE"
"PKLE","558","Cu63","5.779565015","PKLE"
"PKLE","559","Cu63","4.313828164","PKLE"
"PKLE","560","Cu63","3.884868406","PKLE"
"PKLE","562","Cu63","5.72064484","PKLE"
"PKLE","563","Cu63","6.395601003","PKLE"
"PKLE","564","Cu63","6.185480886","PKLE"
"PKLE","565","Cu63","2.516060729","PKLE"
"PKLE","566","Cu63","6.340891301","PKLE"
"PKLE","567","Cu63","3.471364488","PKLE"
"PKLE","569","Cu63","7.913843789","PKLE"
"PKLE","570","Cu63","5.371840658","PKLE"
"PKLE","571","Cu63","5.816621467","PKLE"
"PKLE","572","Cu63","4.164273309","PKLE"
"PKLE","573","Cu63","4.616633923","PKLE"
"PKLE","574","Cu63","5.016014918","PKLE"
"PKLE","576","Cu63","4.896272543","PKLE"
"PKLE","577","Cu63","4.545539605","PKLE"
"PKLE","578","Cu63","4.136140233","PKLE"
"PKLE","579","Cu63","*","PKLE"
"PKLE","580","Cu63","11.46216347","PKLE"
"PKLE","581","Cu63","5.468378727","PKLE"
"PKLE","583","Cu63","4.362577291","PKLE"
"PKLE","584","Cu63","6.106123572","PKLE"
"PKLE","585","Cu63","4.064287389","PKLE"
"PKLE","586","Cu63","5.54648127","PKLE"
"PKLE","588","Cu63","*","PKLE"
"PKLE","589","Cu63","8.026130831","PKLE"
"PKLE","592","Cu63","4.439008068","PKLE"
"PKLE","593","Cu63","4.540561763","PKLE"
"PKLE","594","Cu63","3.387196561","PKLE"
"PKLE","595","Cu63","8.210058269","PKLE"
"PKLE","596","Cu63","5.039453862","PKLE"
"PKLE","597","Cu63","*","PKLE"
"PKLE","598","Cu63","3.464673638","PKLE"
"PKLE","599","Cu63","3.9077485415","PKLE"
"PKLE","600","Cu63","5.3805783635","PKLE"
"PKLE","601","Cu63","7.97831102","PKLE"
"PKLE","602","Cu63","5.756251481","PKLE"
"PKLE","603","Cu63","5.968330512","PKLE"
"PKLE","604","Cu63","6.443015193","PKLE"
"PKLE","605","Cu63","2.929474814","PKLE"
"PKLE","606","Cu63","8.525475683","PKLE"
"PKLE","608","Cu63","3.397449244","PKLE"
"PKLE","609","Cu63","3.295629585","PKLE"
"PKLE","610","Cu63","2.890249722","PKLE"
"PKLE","611","Cu63","5.253882296","PKLE"
"PKLE","612","Cu63","7.117374825","PKLE"
"PKLE","613","Cu63","3.12335701","PKLE"
"PKLE","614","Cu63","5.338423395","PKLE"
"PKLE","618","Cu63","4.118876454","PKLE"
"PKLE","619","Cu63","3.642760349","PKLE"
"PKLE","620","Cu63","4.053941227","PKLE"
"PKLE","621","Cu63","6.01607661","PKLE"
"PKLE","622","Cu63","4.182480988","PKLE"
"PKLE","623","Cu63","*","PKLE"
"PKLE","624","Cu63","4.069634781","PKLE"
"PKLE","625","Cu63","*","PKLE"
"PKLE","627","Cu63","3.926394917","PKLE"
"PKLE","628","Cu63","5.772938685","PKLE"
"PKLE","629","Cu63","5.202461198","PKLE"
"PKLE","630","Cu63","*","PKLE"
"PKLE","632","Cu63","5.990618503","PKLE"
"PKLE","633","Cu63","5.946754162","PKLE"
"PKLE","634","Cu63","3.169592713","PKLE"
"PKLE","635","Cu63","3.199056419","PKLE"
"PKLE","636","Cu63","3.208264033","PKLE"
"PKLE","637","Cu63","6.013319868","PKLE"
"PKLE","638","Cu63","9.505808659","PKLE"
"PKLE","639","Cu63","2.868798684","PKLE"
"PKLE","640","Cu63","4.28474236","PKLE"
"PKLE","641","Cu63","6.958680489","PKLE"
"PKLE","642","Cu63","5.100644821","PKLE"
"PKLE","643","Cu63","3.743016275","PKLE"
"PKLE","644","Cu63","8.22113749","PKLE"
"PKLE","645","Cu63","*","PKLE"
"PKLE","647","Cu63","5.575689034","PKLE"
"PKLE","648","Cu63","4.1509966995","PKLE"
"PKLE","649","Cu63","4.09504689","PKLE"
"PKLE","652","Cu63","*","PKLE"
"PKLE","654","Cu63","11.91784641","PKLE"
"PKLE","655","Cu63","8.142624835","PKLE"
"PKLE","656","Cu63","9.254658266","PKLE"
"PKLE","657","Cu63","7.95442193","PKLE"
"PKLE","658","Cu63","5.060051054","PKLE"
"PKLE","660","Cu63","2.5646127","PKLE"
"PKLE","661","Cu63","6.824774983","PKLE"
"PKLE","663","Cu63","5.23933117","PKLE"
"PKLE","664","Cu63","4.360797465","PKLE"
"PKLE","666","Cu63","6.577476758","PKLE"
"PKLE","667","Cu63","4.360041006","PKLE"
"PKLE","668","Cu63","3.893581913","PKLE"
"PKLE","669","Cu63","6.362301076","PKLE"
"PKLE","670","Cu63","5.228986979","PKLE"
"PKLE","671","Cu63","*","PKLE"
"PKLE","672","Cu63","4.368896897","PKLE"
"PKLE","673","Cu63","4.368377717","PKLE"
"PKLE","674","Cu63","4.249139636","PKLE"
"PKLE","675","Cu63","4.76838903","PKLE"
"PKLE","677","Cu63","4.643678667","PKLE"
"PKLE","679","Cu63","3.803238937","PKLE"
"PKLE","680","Cu63","3.624081356","PKLE"
"PKLE","681","Cu63","6.138226753","PKLE"
"PKLE","682","Cu63","4.33997195","PKLE"
"PKLE","683","Cu63","4.401510942","PKLE"
"PKLE","684","Cu63","5.475579822","PKLE"
"PKLE","685","Cu63","8.313863779","PKLE"
"PKLE","686","Cu63","3.161624609","PKLE"
"PKLE","689","Cu63","2.846779429","PKLE"
"PKLE","690","Cu63","6.460409317","PKLE"
"PKLE","691","Cu63","7.573852489","PKLE"
"PKLE","692","Cu63","3.827345588","PKLE"
"PKLE","693","Cu63","3.39178978","PKLE"
"PKLE","694","Cu63","4.151737754","PKLE"
"PKLE","695","Cu63","3.02800787","PKLE"
"PKLE","696","Cu63","4.083967997","PKLE"
"PKLE","697","Cu63","6.848066892","PKLE"
"PKLE","698","Cu63","6.57420815","PKLE"
"PKLE","699","Cu63","3.596013198","PKLE"
"PKLE","700","Cu63","*","PKLE"
"PKLE","702","Cu63","3.920098963","PKLE"
"PKLE","703","Cu63","4.655562262","PKLE"
"PKLE","704","Cu63","6.006111662","PKLE"
"PKLE","705","Cu63","5.56748125","PKLE"
"PKLE","706","Cu63","3.519984341","PKLE"
"PKLE","707","Cu63","*","PKLE"
"PKLE","708","Cu63","4.678144284","PKLE"
"PKLE","710","Cu63","10.54979532","PKLE"
"PKLE","711","Cu63","4.159578678","PKLE"
"PKLE","712","Cu63","7.384717534","PKLE"
"PKLE","713","Cu63","3.711086355","PKLE"
"PKLE","714","Cu63","4.866274356","PKLE"
"PKLE","715","Cu63","3.739833254","PKLE"
"PKLE","716","Cu63","3.287799111","PKLE"
"PKLE","718","Cu63","5.377927161","PKLE"
"PKLE","719","Cu63","3.413955651","PKLE"
"PKLE","720","Cu63","3.869939871","PKLE"
"PKLE","721","Cu63","4.323819883","PKLE"
"PKLE","722","Cu63","4.747915553","PKLE"
"PKLE","723","Cu63","2.86790823","PKLE"
"PKLE","724","Cu63","6.377315499","PKLE"
"PKLE","725","Cu63","3.256220129","PKLE"
"PKLE","726","Cu63","4.61859216","PKLE"
"PKLE","729","Cu63","2.572879571","PKLE"
"PKLE","730","Cu63","4.29654457","PKLE"
"PKLE","731","Cu63","6.351515174","PKLE"
"PKLE","732","Cu63","5.823907863","PKLE"
"PKLE","733","Cu63","4.776947567","PKLE"
"PKLE","734","Cu63","3.699419896","PKLE"
"PKLE","735","Cu63","3.441457713","PKLE"
"PKLE","736","Cu63","6.172624978","PKLE"
"PKLE","737","Cu63","3.245083606","PKLE"
"PKLE","738","Cu63","4.424702269","PKLE"
"PKLE","739","Cu63","5.309700141","PKLE"
"PKLE","740","Cu63","5.497489579","PKLE"
"PKLE","742","Cu63","3.54220637","PKLE"
"PKLE","743","Cu63","*","PKLE"
"PKLE","744","Cu63","*","PKLE"
"PKLE","745","Cu63","9.849657839","PKLE"
"PKLE","746","Cu63","3.521986888","PKLE"
"PKLE","748","Cu63","8.095476837","PKLE"
"PKLE","749","Cu63","3.928961959","PKLE"
"PKLE","750","Cu63","4.945545215","PKLE"
"PKLE","751","Cu63","3.514171731","PKLE"
"PKLE","752","Cu63","4.795871417","PKLE"
"PKLE","753","Cu63","5.133121481","PKLE"
"PKLE","755","Cu63","5.81351204","PKLE"
"PKLE","756","Cu63","4.153891937","PKLE"
"PKLE","757","Cu63","3.387077428","PKLE"
"PKLE","758","Cu63","4.203457204","PKLE"
"PKLE","759","Cu63","4.359626214","PKLE"
"PKLE","760","Cu63","*","PKLE"
"PKLE","761","Cu63","4.240929055","PKLE"
"PKLE","762","Cu63","5.916566582","PKLE"
"PKLE","763","Cu63","*","PKLE"
"PKLE","764","Cu63","3.329168351","PKLE"
"PKLE","765","Cu63","5.601297819","PKLE"
"PKLE","766","Cu63","3.421107988","PKLE"
"PKLE","767","Cu63","5.561632023","PKLE"
"PKLE","768","Cu63","4.799213309","PKLE"
"PKLE","769","Cu63","8.632076288","PKLE"
"PKLE","770","Cu63","6.726791707","PKLE"
"PKLE","771","Cu63","4.256747513","PKLE"
"PKLE","772","Cu63","6.171811862","PKLE"
"PKLE","773","Cu63","6.666813997","PKLE"
"PKLE","774","Cu63","5.175636341","PKLE"
"PKLE","775","Cu63","3.893529799","PKLE"
"PKLE","776","Cu63","4.609175969","PKLE"
"PKLE","777","Cu63","3.694500561","PKLE"
"PKLE","778","Cu63","5.073316569","PKLE"
"PKLE","779","Cu63","3.765015159","PKLE"
"PKLE","780","Cu63","3.794699559","PKLE"
"PKLE","781","Cu63","4.086450051","PKLE"
"PKLE","782","Cu63","7.096246213","PKLE"
"PKLE","783","Cu63","3.675426937","PKLE"
"PKLE","784","Cu63","6.706866458","PKLE"
"PKLE","785","Cu63","4.463663451","PKLE"
"PKLE","786","Cu63","3.295338979","PKLE"
"PKLE","787","Cu63","*","PKLE"
"PKLE","788","Cu63","6.628808756","PKLE"
"PKLE","789","Cu63","2.45943081","PKLE"
"PKLE","790","Cu63","5.237748746","PKLE"
"PKLE","792","Cu63","4.592043297","PKLE"
"PKLE","794","Cu63","5.438161712","PKLE"
"PKLE","795","Cu63","3.46886216","PKLE"
"PKLE","796","Cu63","5.05197358","PKLE"
"PKLE","797","Cu63","9.000578471","PKLE"
"PKLE","799","Cu63","5.161492269","PKLE"
"PKLE","800","Cu63","4.33626975","PKLE"
"PKLE","801","Cu63","3.458260746","PKLE"
"PKLE","802","Cu63","3.916167817","PKLE"
"PKLE","803","Cu63","4.425863861","PKLE"
"PKLE","804","Cu63","3.600069369","PKLE"
"PKLE","805","Cu63","3.280468087","PKLE"
"PKLE","806","Cu63","2.75449883","PKLE"
"PKLE","808","Cu63","8.036933682","PKLE"
"PKLE","809","Cu63","3.326183129","PKLE"
"PKLE","810","Cu63","5.256702935","PKLE"
"PKLE","811","Cu63","2.514604918","PKLE"
"PKLE","812","Cu63","*","PKLE"
"PKLE","813","Cu63","2.936689176","PKLE"
"PKLE","814","Cu63","3.036387934","PKLE"
"PKLE","815","Cu63","4.355730773","PKLE"
"PKLE","816","Cu63","4.973470996","PKLE"
"PKLE","817","Cu63","*","PKLE"
"PKLE","818","Cu63","3.762840434","PKLE"
"PKLE","819","Cu63","*","PKLE"
"PKLE","820","Cu63","*","PKLE"
"PKLE","821","Cu63","3.91380884","PKLE"
"PKLE","822","Cu63","3.403527357","PKLE"
"PKLE","823","Cu63","*","PKLE"
"PKLE","824","Cu63","3.126457144","PKLE"
"PKLE","825","Cu63","5.527429215","PKLE"
